"Wk","TWTR","SOFI","ISBC","F","HPQ","AMD","NIO","AAPL","NVDA","AMC","BAC","TLRY","T","ITUB","CCL","BBD","AAL","DIDI","PFE","PLTR","UBER","MSFT","WFC","SWN","RBLX","C","PBR","KGC","GM","ZNGA","XOM","TSLA","PCG","JBLU","TELL","IQ","OXY","BABA","INTC","GOGO","MU","NOK","VALE","NLSN","NLY","GOLD","DNA","NCLH","SNAP","LCID","SST","ABEV","VZ","PBR-A","SQ","CMCSA","RIVN","CDK","DKNG","BMY","M","TME","ET","FB","DISCA","LYG","RIG","CCJ","PLUG","KMI","CLF","CSCO","HBAN","AUY","HOOD","EDU","HPE","KO","CSX","BCS","MRO","CVE","GGB","CS","EXC","GRAB","OPEN","PINS","JPM","BP","MRK","SIRI","CDEV","KOS","PDD","BEKE","CCCS","X","VTRS","DAL","RF","PYPL","FCX","BILI","MRVL","FCEL","SBUX","JD","AGNC","UAL","PARA","AMAT","NKLA","MS","IBN","TAL","PTON","LUV","UPST","CFG","LU","UMC","AFRM","RLX","WBA","CTRA","HMHC","MOS","MARA","XPEV","CNP","EQT","DIS","TEVA","WMT","QCOM","TSM","SPCE","APA","SLB","LUMN","PLAN","USB","PATH","KEY","NYCB","BKR","MQ","INFY","ASX","BTG","LI","KHC","CVX","TGT","DVN","SCHW","BTU","HAL","AUR","ERIC","HST","TJX","AZN","GT","ABBV","BA","JNJ","COTY","FTI","GILD","NEE","GE","CPG","PPL","ORCL","VIPS","AR","ATUS","SU","V","CHPT","EURN","STNE","PG","FITB","CPNG","MDT","BB","AEO","SYF","GPS","CX","HL","TCOM","KR","CL","GSK","LYFT","CGC","NRZ","COP","RIOT","RKT","DELL","FTCH","MO","AA","DISCK","RTX","CAG","SO","SNOW","AMCR","FUTU","MDLZ","BX","CIG","RHHBY","RBGLY","ON","HBI","QS","WMB","JOBY","CVS","OTLY","RRC","BCRX","NU","CNHI","MRNA","SAVE","GLW","YMM","VST","NXE","LVS","PSX","LEVI","PAA","FHN","MGM","PGRE","ZTO","AVTR","TMUS","NKE","HMY","MTTR"
1583712000,30.8280002,18.694,9.388,5.808,18.5600002,43.4520004,3.27,67.6569998,60.5069992,3.564,22.5760002,6.516,34.1719996,4.5523496,20.012,5.238,15.154,9.055,30.9772302,27.6800004,25.718,152.6119996,31.5960008,1.51,77.1940002,50.4080002,6.83,4.548,25.1120004,6.528,40.51,119.7891982,11.566,12.844,0.938,19.5700004,12.96,196.4120026,51.2919998,2.452,43.8700012,3.022,8.346,14.8879998,7.682,18.2280002,9.972,15.2179998,11.204,9.775,10.05,2.86,54.5100006,6.442,61.35,37.832,68.02250125,39.6840004,14.346,55.968,9.136,11.672,7.016,168.5360014,23.5919998,2.016,1.516,6.956,3.7,15.2560002,4.578,37.186,9.286,3.482,41.7239996,12.4212,10.442,50.6720002,19.5286662,5.694,4.126,2.904,2.682,8.704,28.027104,14.21,10.788,15.2039998,96.412001,24.0940004,74.700383,5.976,0.5692,1.092,35.1659994,71.1799988,13.45,5.826,14.448,40.7459998,10.414,104.4759996,8.01,24.7920002,21.5559996,1.386,69.2040008,40.241999,13.792,45.4800002,18.4079998,51.346,11.474,36.5359996,11.654,53.2339996,21.4819994,41.8040002,71.7479996,23.284,14.048,2.376,74.5539994,10.5475,46.1759996,16.8900002,3.788,11.346,0.664,28.1959992,16.964,7.494,103.1299988,8.692,113.9060012,73.7959992,51.9000002,16.5580004,8.884,16.6919998,10.238,38.1540002,35.9759994,68.4080002,12.276,10.494,12.48,24.8679996,8.72,4.278,3.556,17.634,23.2299994,81.672,102.3160006,8.352,31.5879996,3.292,7.642,9.952,6.976,11.632,54.3420008,43.9500002,7.214,84.3259996,194.4599976,133.9160002,7.438,6.0461308,71.7779984,59.4359994,64.5600004,1.076,28.448,45.408,15.8679996,1.136,22.5860002,18.0759994,172.5180024,9.828,9.862,35.0799998,112.8219986,17.7499996,37.2480002,90.8840014,4.058,10.038,24.3159998,11.21,2.536,1.99,26.892,30.8539996,68.737999,39.1939992,28.5519998,12.522,13.222,32.2180004,0.9216,22.7479998,18.3497212,9.46,39.892,8.532,22.3660006,69.24355,26.224,57.704,297.0149995,7.872,11,51.923999,46.3499998,2.338,39.1239998,14.366,14.9819998,10.346,12.142,15.2800002,13.32,59.889999,18.0620004,2.288,2.556,9.364,7.478,22.768,18.792,22.6879996,17.264,17.1200002,0.7522,48.9660004,56.2720012,15.2439998,7.638,9.856,17.49,10.104,26.7479998,12.482,82.6660002,81.2380006,3.184,12.98
1584316800,23.7200002,17.2759998,7.842,4.664,14.064,39.828,2.61,60.7880006,51.7605002,2.822,20.8160006,3.184,31.6,3.7807088,11.716,4.2,12.764,8.374,29.2466798,26.5579998,19.1680002,140.4900024,27.8080002,2.068,91.9,39.1139998,4.974,4.074,18.7939994,6.088,34.3180008,83.6664002,8.114,8.508,0.84,17.4940004,10.99,181.1680024,46.814001,2.19,35.7880006,2.52,7.526,15.1439998,5.832,16.3759998,9.9725,9.138,9.18,9.876,9.99,2.254,53.0080002,4.89,40.718,35.85,58.9680002,33.1539998,11.794,50.5260012,6.464,10.178,5.252,149.0500002,20.3999994,1.52,1.184,6.128,3.062,11.78,3.562,35.927999,7.964,2.958,41.0159996,11.2412,8.578,43.4839994,17.2693328,4.056,3.692,1.856,1.988,7.052,23.2467904,13.92,11.186,12.006,86.962001,17.636,68.3435122,4.898,0.4242,0.612,32.9439994,70.9639998,13.5925,5.274,14.982,26.7800002,8.218,92.484001,5.858,21.7100002,18.264,1.29,58.6680002,37.232,10.512,26.6600002,12.63,40.5500002,10.71,31.3560002,9.084,49.2580004,24.2980004,34.7440008,58.1340006,17.5660004,14.514,2.242,69.63749875,9.816,48.4919996,17.3060002,2.352,8.888,0.474,37.4440006,12.862,8.464,91.6500014,7.124,116.4040008,64.0880006,45.246,11.37,4.828,13.722,10.032,29.7800002,33.014,67.057499,9.386,10.408,10.54,25.4040002,7.332,3.498,2.996,19.9280002,22.8200006,62.4439992,99.628,6.414,31.8459994,3.642,5.308,9.906,6.774,9.998,40.6859992,39.5260002,5.45,71.6399982,109.672,129.1240004,4.722,4.355655,74.9300004,51.631,53.3439994,0.688,22.6559996,45.5140008,14.114,1.07,18.1620002,11.674,151.4919984,9.6696,8.906,23.7740004,111.4899994,13.078,40.8459998,77.772,3.222,8.616,15.4499998,7.974,1.936,1.774,22.6179998,32.792,65.7920006,34.359999,19.1600002,10.608,7.98,25.486,0.6928,20.4259998,15.8996458,7.468,37.5539992,6.176,18.366,54.0541224,27.3259992,51.4720002,330.352008,6.66,9.706,45.8519996,40.4779992,1.822,37.8760002,13.85,10.628,9.06,13.008,11.444,12.552,55.5120002,18.3300004,2.954,1.8,8.01,6.01,28.5440002,9.894,20.4499998,17.7225,13.496,0.6054,40.5200004,46.3879994,12.848,4.762,8.116,8.75,7.344,25.0960004,9.81,76.6399994,68.4919982,2.32,12.634
1584921600,25.6420002,16.84000025,7.854,4.958,15.8700004,45.3140006,2.7,61.1475006,60.872999,3.494,20.906,5.982,28.74,3.73784,14.692,4.066,13.852,7.892,28.5749528,28.2475005,26.0760004,147.4099976,28.864,1.838,98.205,41.5459998,5.338,4.406,20.8279998,6.458,35.9900004,100.8424012,9.118,9.656,0.864,18.5639994,11.37,186.9119994,52.2300004,2.616,42.4580002,2.964,7.656,13.13,5.644,18.8720002,9.928,13.6219998,11.402,9.914,9.9156,2.404,51.3100006,5.286,49.6159994,34.7379998,64.1820002,33.3519998,12.41,50.0060006,5.71,9.718,4.872,157.0839996,19.9080002,1.596,1.278,6.58,3.704,13.174,3.606,38.0539992,7.774,3.102,41.0100008,11.6778,9.302,41.144001,18.3033328,4.632,3.588,1.796,1.988,8.008,24.4122688,13.264,12.2575,14.19,89.6880004,22.2740006,66.5896956,4.936,0.4406,0.872,35.9479986,72.0600008,13.575,5.83,15.246,28.2919996,8.964,94.4740004,6.564,22.0960008,21.59,1.492,64.6959984,40.6259994,12.13,32.8479994,13.51,44.8579994,10.878,32.9479998,7.904,52.9479998,24.832,37.6800006,54.068001,18.4119992,14.9375,2.252,70.8819992,9.022,43.9939996,16.012,2.484,10.282,0.498,46.2379996,14.6099998,6.98,97.2740022,7.782,111.6220004,65.3279998,47.9819992,15.5459998,5.28,14.272,9.208,32.498,32.822,62.3380016,10.162,9.56,11.296,28.0159998,8.132,3.654,3.364,19.2879998,23.1459998,67.0399994,95.8199998,6.88,32.2319996,3.048,6.416,9.836,7.336,11.534,43.3279998,40.9760002,5.964,69.2800004,146.9160004,119.890001,5.724,5.1428572,72.5880006,53.0755006,58.2720002,0.678,22.43,47.656,14.626,0.89,21.848,12.112,156.4980012,9.454,9.932,24.314,103.8879974,15.172,40.14,84.3839994,3.712,8.242,16.0660002,7.926,1.79,2.054,23.6319998,29.46,62.1240004,34.9919994,27.0320004,13.842,5.838,29.514,0.769,19.154,19.6066902,7.924,34.2819994,6.684,17.8539998,57.85903,26.8280002,50.7119994,375.4919982,7.556,9.194,46.2980004,42.5739998,1.75,37.4939994,14.256,13.436,8.808,15.244,13.124,12.872,55.5979992,17.8920004,2.552,1.974,7.574,5.572,27.5019998,14.124,20.1139998,16.0579994,14.8799998,0.655,45.2199996,48.9760002,12.632,5.444,7.954,11.984,8.016,24.82,11.288,79.973999,76.3340018,2.482,13.328
1585526400,23.9159998,17.4179998,7.674,4.572,16.0020002,44.8160006,2.586,61.8174994,63.5820008,2.666,20.7280004,6.206,28.7299996,3.5053584,10.246,3.862,10.916,7.874,31.0379514,24.7349995,25.534,155.8280002,27.728,1.714,91.9420014,40.2860002,5.54,4.436,19.5180006,6.758,38.5220002,97.6867996,8.658,8.192,0.99,17.9199996,11.82,189.8639986,53.9940002,2.064,41.7560002,3.026,8.042,12.392,4.738,19.2560006,9.92,9.61,11.456,9.965,9.905,2.304,54.2739998,5.526,48.7580008,34.1220002,61.482,31.4740002,12.164,55.1379998,4.794,10.3,4.97,160.9440002,19.1880006,1.42,1.114,7.872,3.436,13.356,3.778,39.3640006,7.648,2.924,36.8919998,10.728,9.604,43.8300004,18.9199996,4.226,3.354,2.086,1.828,7.954,24.9572042,11.958,15.3039998,14.51,87.890001,24.686,72.673665,4.724,0.2822,0.852,36.1480006,69.8939986,13.454,6.124,14.38,25.2460004,8.646,94.011998,6.402,23.7939998,22.4099998,1.436,64.8539994,40.354,10.212,26.7339996,13.214,44.3879998,10.761,33.6420002,7.946,51.632,27.5399998,32.9580002,84.827999,18.0239998,16.0400002,2.176,69.0320006,10.172,42.996,17.0780002,1.762,10.138,0.45,67.83749775,14.674,7.602,96.4339994,8.496,116.2160018,67.1660006,47.4620002,13.598,4.476,13.506,9.2,29.7539996,33.2219998,62.237999,9.832,8.864,10.404,26.6175005,7.99,3.662,3.25,19.5540002,24.7099998,72.8399996,94.2360002,7.244,33.7799994,3.042,6.99,9.838,7.888,10.27,44.9459998,44.137999,5.716,74.6699996,135.9819978,132.053998,4.818,5.2142856,75.6780012,57.6474992,58.4,0.824,23.6299998,49.3200006,15.076,0.72,22.2700006,15.584,157.8080016,9.6986,10.658,20.5,112.7620012,14.38,38.2419998,87.7520006,3.57,7.332,14.986,6.3,1.896,1.76,22.4960004,30.8320004,66.8560014,37.5099996,24.3440002,13.902,4.586,31.2960004,0.8156,20.238,19.2427772,7.368,37.4440002,6.106,17.4080002,56.5813432,29.6939998,52.9880004,329.5039978,8.056,9.858,50.212001,43.3159998,1.608,41.0040002,15.5,11.724,7.548,19.0240002,13.866,13.838,57.6960006,15.778,2.384,1.966,7.192,5.686,31.6280004,11.534,19.5080008,15.89,15.8319998,0.8412,40.89,52.132,11.136,5.154,7.76,11.438,8.39,26.5700002,12.142,83.7080018,81.2699996,2.17,11.996
1586131200,26.5425005,16.6220002,7.76,4.91,15.4525,48.06250075,2.645,65.9974995,66.083126,2.98,22.96,6.5225,30.035,3.6830175,11.48,4.2075,10.89,7.662,32.77277075,24.3420006,26.4450005,164.75750325,30.22000025,2.2275,84.8620008,43.50999925,6.4975,5.2025,22.009999,6.765,42.1725005,109.17649825,10.005,8.755,1.45,16.985,14.55,196.699997,58.23750025,1.88125,46.8325005,3.2075,8.3575,13.91,5.13,20.9449995,9.874,11.4625,12.7725,10.01,9.874,2.3525,57.22999975,6.3875,54.24499975,37.21249975,65.2600008,34.53250025,13.725,57.98250025,6.0525,10.82,5.645,170.9625015,21.055,1.495,1.2575,9.0475,3.745,14.595,4.2775,41.2525005,8.365,3.435,36.1919998,11.36475,10.0625,47.499999,20.82833225,4.5525,3.8425,2.785,2.0225,8.51,26.54244,12.692,15.9420002,15.9625,94.29000075,25.03499925,77.046753,5.03,0.3285,0.955,39.96750075,64.4959982,14.07,6.595,14.9075,23.04749975,9.8475,103.21249775,7.75,26.27,24.1825005,1.4825,70.48749925,41.72000025,11.0925,26.8775,15.24749975,48.6900005,11.0175,38.5999995,8.5025,53.11499975,27.9750005,33.56000025,132.4619994,20.240001,16.7420004,2.295,68.2620012,11.784,43.1275005,18.6825,1.3975,11.9425,0.485,53.6559998,16.34999975,10.5425,101.5975,9.75,122.92499925,72.147501,49.572501,14.75,7.0425,16.47249975,9.8525,34.32749925,35.63000025,62.1780004,10.935,9.5925,12.48,28.2059998,8.4075,3.9875,3.7725,25.3579992,26.9875005,82.8999995,101.1499995,9.1475,36.012501,3.145,8.2275,9.842,7.99,11.07,47.67750075,43.97999925,6.675,77.3575,147.26499925,140.4324955,5.615,6.11049125,75.22500025,58.86125,57.40000075,1.0225,25.255,51.89000025,15.76250025,1.175,23.8125005,16.5975005,171.6650005,9.735,9.955,24.1249995,115.08499925,16.46000025,39.0279992,97.21499825,3.6725,9.035,16.5125005,7.625,2.095,1.9,24.30250025,31.64250025,69.9175015,38.1000005,28.29999975,14.56,4.5625,34.11999975,1.05375,21.5500002,20.17486075,9.3425,39.2,7.0625,19.0899995,60.66249925,31.3799995,57.25750075,336.42500325,8.505,10.64,51.98999975,47.085,1.6825,40.4425,15.525,13.2775,8.7975,26.0449995,15.145,15.27,58.24250025,17.4860002,3.36,2.015,6.818,6.3975,32.7349995,12.125,20.28499975,15.152,16.89249975,0.94775,44.4525005,60.3175,12.465,5.3775,8.505,14.0225,9.3675,27.47499975,13.275,86.3374995,85.22000125,2.49,11.224
1586736000,27.182,15.496,7.976,5.108,15.444,54.882,3.128,70.7109986,71.0830018,2.462,22.9080004,6.654,30.56,3.7164056,12.16,3.99,11.688,8.332,34.2201132,25.6339998,27.6360002,173.3459992,29.0639998,2.416,84.8300002,44.186,6.46,6.114,22.2000002,7.44,41.6080002,143.5908018,11.482,9.034,1.622,18.4900002,13.934,206.9100006,59.8760004,1.892,46.2899994,3.358,8.382,13.354,5.882,24.5620002,9.924,11.904,13.38,10.055,9.919,2.286,57.5719992,6.264,60.3239998,37.7560006,61.76499925,34.79,15.5060002,59.7159994,5.954,10.912,5.968,177.0839994,21.8499994,1.492,1.33,9.466,4.316,14.7,3.95,41.9,8.018,4.226,35.71,11.4714,9.854,47.7239996,20.5606662,4.518,4.222,2.61,2.216,8.308,27.0171178,13.074,18.2879998,17.0400002,93.398001,23.4940002,78.6087768,5.286,0.3052,0.898,43.5839988,63.0025005,14.3725,6.702,15.896,23.8380004,9.69,108.775,8.042,27.914,25.3880002,1.594,73.7180006,44.978,11.88,29.792,15.5919998,51.6300004,11.826,39.0580012,8.96,51.6659998,33.864,32.7459996,134.227501,19.4320006,17.15,2.422,75.214,10.848,44.3320002,19.7559998,1.224,11.606,0.44,46.15,16.416,12.904,104.3099992,10.316,129.501999,75.972,51.0260004,18.334,8.076,15.11,10.092,36.746,34.5520008,61.9739988,10.712,10.086,13.034,26.3649996,8.46,4.252,4.552,27.898,28.598,83.8339998,108.4039992,8.96,35.2079992,3.532,7.336,9.862,8.304,11.298,48.5080002,48.646,7.242,81.9119996,144.5100006,147.0300018,5.866,5.9999998,77.637999,59.9775002,53.6479996,0.946,25.872,53.6900002,17.3019996,1.336,25.6579994,15.4660002,168.3059996,9.714,10.356,23.7240002,120.8639998,16.33,38.9339996,99.4139986,3.968,9.014,15.3719998,8.09,2.102,2.292,23.6939998,31.866,72.301999,40.6019998,29.1519996,14.838,5.082,33.382,1.092,21.646,20.7663454,11.478,40.9439996,7.416,19.8500004,63.550001,33.0440002,57.0800002,297.29499825,8.766,10.578,53.4299994,47.8019996,1.894,40.94,16.1060002,13.896,9.12,40.2359992,17.1779996,12.954,61.4000006,17.8719996,4.422,2.752,7.918,6.152,38.4519996,13.394,20.332,15.2700002,16.8780002,1.0078,46.9260002,58.432,13.386,6.632,7.998,14.254,9.376,27.7320002,13.812,89.1179994,86.6360016,2.89,12.108
1587340800,27.5600004,17.2119998,8.202,4.856,14.838,55.5779998,3.06,68.9699998,70.8154996,3.154,21.9979998,7.042,29.9059998,3.3107996,11.956,3.478,10.578,8.884,34.5388994,27.88000075,28.2880004,172.474002,26.954,3.086,89.5279998,42.6759994,6.126,6.606,21.6779998,7.54,42.2900002,143.8388,10.918,8.156,1.514,18.4299998,13.126,207.8060028,58.7879996,1.576,43.3300004,3.392,7.856,12.28,5.956,26.012,10.03,11.138,14.8859998,10.026,10.0225,2.152,57.6920006,5.988,60.65,36.3799996,56.2659996,34.621,17.7600004,61.2800002,5.052,10.992,6.588,181.3040038,20.8520004,1.42,1.038,9.738,4.334,14.53,3.698,41.7979994,8.012,4.576,32.246,11.1424,9.248,45.618,20.444,4.356,4.55,2.864,2.12,7.948,26.0870186,12.25,18.4380002,18.6060004,90.0399992,22.8179994,77.089694,5.23,0.4522,1.108,50.388,63.5059996,13.874,6.664,15.392,22.8199996,9.316,114.0639998,7.872,28.8400002,26.342,1.774,75.2440004,44.6840006,12.206,26.5659994,15.35,50.7420016,12.166,37.712001,8.888,49.7739996,31.0539996,30.0699996,132.302002,20.004,16.6749995,2.484,58.9979988,10.576,43.19,20.7300004,1.152,11.126,0.448,47.3640008,16.1100002,14.254,101.1960006,10.064,129.724002,74.1359986,52.4559998,17.3640002,9.532,15.5740002,9.94,38.1120002,33.5199998,63.5980012,10.602,9.784,13.142,23.4419996,8.572,4.148,4.93,36.1900002,28.832,84.6920012,106.8800004,9.808,35.8879998,3.162,8.22,9.882,8.282,10.778,46.4020004,50.4879998,6.678,82.2899994,136.326001,152.9419984,5.828,5.828869,79.7039994,60.0519998,51.5200006,0.994,25.162,52.494,16.9799994,2.076,25.6299998,15.226,165.0080016,9.7644,11.512,22.3799998,119.5720002,16.6840004,40.8419998,98.0720018,3.992,7.478,15.9759996,7.302,1.958,2.388,23.4780004,32.4499998,71.3220018,41.9080002,30.42,15.128,5.428,35.0019998,1.118,20.44999975,19.8388242,12.14,38.5019996,7.352,19.0099996,63.5600014,34.0340004,56.5219994,286.8779968,8.378,10.428,51.9060014,47.3740004,1.784,44.0879994,16.1919998,13.776,8.514,63.5940004,17.9920002,11.114,61.3059996,16.9975,5.184,3.39,8.052,6.19,50.0179994,12.316,20.1340008,14.542,17.4179998,1.266,42.9179994,58.7199996,12.546,7.372,7.89,13.546,8.412,28.6199996,13.604,89.6920012,87.5179994,3.232,14.23
1587945600,29.2800002,15.9180002,9.19,5.164,15.4100002,53.586,3.356,71.6175004,73.0979982,4.436,23.8539996,7.97,30.598,3.426216,14.7920002,3.506,11.312,8.356,36.1214426,36.2879998,30.0460002,175.0140016,28.784,3.026,86.630001,47.6219998,6.636,6.862,22.3200006,7.52,45.1959998,154.063205,10.538,9.206,1.44,16.8839996,15.5880002,201.7379974,59.4940002,1.592,46.6740004,3.512,8.196,13.882,6.194,26.6179994,9.964,14.236,17.1100004,15.9580002,10.162,2.128,57.608001,6.394,63.841999,37.9800004,41.5599998,37.806,19.348,61.48,5.756,11.056,7.766,194.3160034,22.998,1.572,1.066,10.116,4.292,15.142,4.308,42.4380004,9.1,4.774,27.8475,12.3054,9.862,46.4259994,22.1760006,5.068,5.462,3.35,2.146,8.86,26.6576316,11.66,24.1200002,20.386,95.3560014,24.1059996,76.8969468,5.8,0.9238,1.412,48.196,65.8179986,13.28,7.602,16.5599998,24.7700002,10.67,120.7720002,8.864,26.9919992,26.8459998,2.124,76.762001,43.5960006,12.486,28.05,17.428,50.4719992,13.688,39.612001,9.55,52.5180002,31.4439998,30.0500002,108.4960008,22.372,15.496,2.512,52.928,11.846,43.8780008,20.8480002,1.453,11.554,0.454,44.4224995,17.1820002,14.046,107.6339998,10.702,124.8740004,76.9100004,52.995999,17.8439998,11.716,16.594,10.552,40.1120002,36.4860002,60.3259986,11.682,10.63,14.052,21.4860002,9.1,4.326,5.242,41.94999975,30.1720002,91.1360016,110.3899992,11.596,37.376001,3.15,9.942,9.9025,8.338,11.916,49.154,51.4620004,7.368,83.2499998,134.673999,150.8499966,5.468,6.2633928,81.1319992,58.8100008,52.9760004,1.226,25.5959998,53.0420006,16.1600004,2.566,25.9999996,17.304,175.8179992,9.782,11.238,25.768,117.2220002,18.6160004,40.52750025,98.1419996,4.238,8.004,19.1420002,8.28,2.084,2.612,24.948,32.146,70.22,41.9699996,32.711001,16.518,5.99,39.8159996,1.178,20.1899996,20.9944248,12.616,39.618,7.944,20.8880006,64.856,34.0279992,57.01,295.6299988,8.918,10.656,51.1679994,51.914,1.698,44.0519996,16.596,15.9299998,9.768,64.4720008,18.9619998,10.962,62.1200006,16.8699998,5.83,3.608,7.685,6.288,47.2440002,14.032,21.7839996,16.2439996,19.3600002,1.362,47.0960006,68.7719994,13.01,8.436,8.988,16.0679998,9.216,29.2259998,15.2679996,88.4320008,87.7920014,3.688,14.125
1588550400,28.536,15.2280002,8.599,4.962,14.996,52.41,3.528,75.261,75.0095002,4.04,22.87,7.568,29.3620002,3.2547402,13.598,3.176,9.652,8.282,35.8292222,32.5679994,29.4060002,182.0839966,25.9880002,2.98,80.9139986,44.596,6.558,6.946,22.054,7.69,44.8240014,156.457602,11.406,8.44,1.236,16.864,14.628,195.8040006,58.9519996,1.432,46.1580002,3.52,8.004,13.73,6.148,27.3559996,9.964,12.234,17.664,19.0299995,10.265,2.11,56.1940002,6.27,69.830001,35.904,40.4280006,39.466999,22.6780004,60.95,5.174,10.648,7.804,208.8820008,21.1180004,1.472,1.244,10.758,4.27,14.922,4.448,41.664,8.368,5,24.5380002,12.3204,9.594,45.2,21.344667,5.07,5.646,3.65,2.128,8.322,25.430813,13.17,21.0320002,19.69,91.6639984,23.7580002,73.2805342,5.684,0.8394,1.496,49.7879996,63.9519998,11.984,8.192,16.9680002,21.9359996,9.992,133.7300004,8.854,27.9340002,26.3720004,2.014,74.3240006,44.041999,12.592,24.0920002,16.148,50.3980002,14.172,38.4520004,8.89,52.2719994,39.0540002,26.3120002,99.7540008,21.2740006,15.494,2.522,52.1879996,11.24,41.6,20.1479998,1.394,11.314,0.594,41.17,17.0259998,14.074,103.9699998,10.644,123.3120008,78.314,52.2460008,18.3640002,11.956,16.6159998,9.876,40.6719992,34.0340004,63.1979994,10.746,10.254,13.906,21.6399996,8.982,4.388,5.452,33.688001,29.132,92.4980008,113.2480012,11.76,35.3559998,3.086,10.032,9.914,8.326,10.944,48.1119994,53.1780006,6.52,84.1660004,128.1620012,148.4279998,5.116,5.7529762,78.3919998,56.853,49.2639998,1.302,24.9960004,52.3659996,15.372,3.14,23.5000002,16.5940002,180.2359984,9.818,10.302,27.0579998,114.5999984,17.4440002,42.8240006,97.5780014,4.466,7.552,18.068,7.616,2.154,2.618,24.4940002,32.8279998,69.0020004,42.0280008,28.8680006,15.528,6.312,41.4540002,1.386,20.5259998,20.9457684,14.2679998,36.4759994,7.776,19.3100006,58.2899984,33.381999,54.7659996,285.022499,8.666,11.106,50.3160004,51.392,1.558,44.0180002,16.68,15.7120002,9.588,113.0324995,19.0839996,10.754,61.228,16.3859998,5.97,4.072,NA,5.658,52.246,11.566,20.868,15.2540002,18.5539998,1.414,47.3179994,74.192,12.168,8.14,8.61,14.696,8.558,29.2219998,17.0779998,91.6659988,88.0819992,3.68,15.4
1589155200,28.9059998,17.378,7.883,4.922,14.744,54.0779998,3.524,77.5660002,80.338501,4.822,21.6940004,7.536,28.6499994,3.1178898,12.87,2.964,9.41,8.732,35.709677,34.9879998,32.4640006,182.5380006,23.7540006,2.856,80.5740008,42.199999,6.256,7.072,22.351999,7.856,43.218,160.5664002,11.206,8.196,1.084,17.692,14.126,202.029999,58.7240006,1.723,45.5119998,3.49,8.204,12.944,5.844,26.6720004,9.971,10.962,17.2539998,23.1500002,10.448,2.022,55.2659996,6.044,76.4720002,35.631999,46.236,38.0759996,26.2309994,63.4279988,5.12,11.712,7.254,209.2140016,20.05,1.382,1.462,10.242,4.168,14.952,4.264,43.322,7.74,5.136,22.0779996,12.1724,9.314,44.2519998,21.1580002,4.828,5.704,3.632,2.022,7.87,25.8459348,13.942,17.4160008,17.6560002,86.8899996,22.5499996,74.9656494,5.388,0.8696,1.46,58.9480004,66.94750025,11.885,7.524,15.8200002,20.2040002,9.316,143.7280002,8.564,30.102,26.1580002,1.924,74.438002,48.2739996,12.186,21.5319994,17.52,52.8600006,25.238,38.0680008,8.658,54.0919996,45.5339988,24.7960004,111.779999,20.1219998,15.298,2.526,56.458001,10.96,39.5679992,18.804,1.172,10.544,0.756,43.6220002,17.3900002,12.71,106.042,11.22,124.1039992,78.5080002,51.263999,17.0080002,11.104,16.4680002,9.41,42.1920006,31.2599998,62.9420006,10.034,9.228,14.112,25.5959996,8.816,4.436,5.24,32.1360006,29.0939998,90.476001,119.9180004,12,33.854001,3.234,10.076,9.928,8.364,9.91,46.0499992,54.0560006,6.5,89.576001,123.6300004,148.2920012,3.884,5.2202382,77.8600006,57.2754998,46.6719992,1.25,24.8799998,52.6559998,17.09,2.724,23.1999996,16.3219998,180.9019988,9.85,9.728,23.2119994,114.4399996,16.3260006,39.1100016,94.9859986,4.484,7.764,16.8380002,7.34,2.02,2.656,23.9420004,33.3339988,68.4839996,41.7580004,29.0260004,14.604,6.016,40.908,1.888,22.146,21.3482004,15.47,36.3379996,7.102,18.1939998,54.9540002,33.914,54.4820006,276.002008,9.048,12.57,50.0460006,51.4839996,1.428,44.9300012,17.416,14.706,8.584,99.73499875,18.8680002,10.28,62.768,15.3840002,5.588,5.244,NA,5.614,65.136,8.83,20.1859998,15.1060002,18.3039998,1.366,45.863999,72.7819992,12.228,8.266,7.888,13.708,7.81,32.7760002,17.816,95.268001,87.75,3.658,14.792
